Emotions,Path
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000233.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000227.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000031.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000025.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000033.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000027.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000219.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000231.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000225.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000345.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000147.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000153.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000184.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000190.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000191.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000185.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000152.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000146.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000350.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000344.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000224.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000230.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000218.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000026.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000032.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000215.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000201.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000229.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000349.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000163.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000177.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000188.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000189.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000176.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000162.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000348.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000228.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000200.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000214.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000028.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000202.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000216.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000174.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000160.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000148.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000149.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000161.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000175.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000217.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000203.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000029.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000039.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000207.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000213.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000159.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000171.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000165.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000164.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000170.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000158.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000212.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000206.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000038.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000238.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000210.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000204.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000166.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000172.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000199.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000198.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000173.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000167.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000205.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000211.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000239.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000074.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000060.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000048.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000276.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000262.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000289.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000302.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000316.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000100.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000114.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000128.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000129.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000115.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000101.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000317.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000303.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000288.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000263.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000277.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000049.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000061.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000075.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000063.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000077.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000088.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000261.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000275.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000249.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000315.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000301.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000329.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000117.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000103.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000102.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000116.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000328.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000300.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000314.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000248.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000274.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000260.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000089.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000076.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000062.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000066.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000072.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000099.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000258.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000264.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000270.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000338.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000310.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000304.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000112.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000106.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000107.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000113.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000305.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000311.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000339.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000271.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000265.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000259.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000098.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000073.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000067.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000059.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000071.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000065.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000273.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000267.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000298.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000307.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000313.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000139.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000105.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000111.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000110.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000104.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000138.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000312.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000306.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000299.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000266.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000272.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000064.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000070.wav
Neutral,../dataset/ESD_aug/0016/Neutral/aug_0016_000058.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000531.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000525.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000519.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000445.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000451.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000479.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000486.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000492.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000647.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000653.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000684.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000690.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000691.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000685.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000652.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000646.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000493.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000487.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000478.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000450.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000444.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000518.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000524.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000530.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000526.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000532.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000452.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000446.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000491.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000485.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000650.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000644.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000678.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000693.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000687.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000686.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000692.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000679.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000645.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000651.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000484.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000490.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000447.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000453.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000533.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000527.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000523.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000537.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000457.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000443.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000494.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000480.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000669.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000655.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000641.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000696.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000682.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000683.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000697.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000640.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000654.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000668.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000481.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000495.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000442.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000456.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000536.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000522.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000508.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000534.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000520.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000468.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000440.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000454.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000483.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000497.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000642.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000656.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000681.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000695.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000694.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000680.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000657.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000643.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000496.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000482.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000455.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000441.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000469.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000521.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000535.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000509.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000552.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000546.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000591.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000585.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000426.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000432.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000383.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000397.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000624.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000630.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000618.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000619.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000631.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000625.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000396.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000382.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000433.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000427.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000584.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000590.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000547.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000553.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000545.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000551.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000579.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000586.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000592.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000431.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000425.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000419.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000394.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000380.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000633.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000627.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000626.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000632.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000381.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000395.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000418.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000424.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000430.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000593.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000587.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000578.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000550.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000544.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000568.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000540.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000554.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000583.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000597.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000408.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000434.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000420.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000391.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000385.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000636.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000622.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000623.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000637.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000384.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000390.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000421.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000435.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000409.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000596.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000582.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000555.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000541.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000569.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000557.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000543.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000594.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000580.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000379.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000423.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000437.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000386.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000392.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000609.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000621.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000635.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000634.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000620.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000608.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000393.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000387.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000436.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000422.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000378.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000581.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000595.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000542.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000556.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000573.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000567.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000598.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000407.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000375.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000413.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000605.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000611.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000639.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000638.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000610.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000604.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000374.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000412.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000406.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000599.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000566.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000572.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000564.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000570.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000558.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000410.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000376.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000404.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000438.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000389.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000612.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000606.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000607.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000613.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000388.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000439.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000405.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000411.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000377.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000559.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000571.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000565.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000549.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000561.wav
Angry,../dataset/ESD_aug/0016/Angry/aug_0016_000575.wav
